Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance_(%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access,Parent_Education,Family_Income,Stress_Level_(1-10)
S2074,Omar,Williams,student1074@univ.edu,Female,22,Physics,71.76,68.31,83.86,59.59,50.09,6.2,62.47,68.8355,C,21.3,No,No,Bachelor's,High,5
S2075,Lucas,Miller,student1075@univ.edu,Female,25,Physics,71.4,69.92,90.02,79.22,80.03,1.8,59.62,78.3215,B,34.6,No,No,None,Medium,9
S2076,John,Anderson,student1076@univ.edu,Female,20,CS,92.13,93.05,72.78,57.57,95.8,21.3,79.27,78.979,B,23.3,Yes,No,Master's,High,8
S2077,Omar,Taylor,student1077@univ.edu,Female,20,Data Science,90.28,76.24,68.48,94.19,75.43,42.5,89.73,78.1185,B,21.6,No,No,Bachelor's,Medium,1
S2078,David,Miller,student1078@univ.edu,Male,25,Data Science,86.55,81.62,63.06,59.41,50.15,4.5,93.79,68.8975,C,25.5,No,No,High School,High,9
S2079,Omar,Anderson,student1079@univ.edu,Male,20,Engineering,73.16,63.36,51.58,76.11,60.94,32.8,71.43,61.997,D,13.7,Yes,Yes,High School,High,2
S2080,Ahmed,Davis,student1080@univ.edu,Male,25,CS,66.2,41.75,48.79,75.6,96.12,88.7,68.64,61.4805,D,6.6,Yes,Yes,PhD,Medium,5
S2081,Zainab,Wilson,student1081@univ.edu,Female,23,Data Science,80.44,95.86,87.51,80.2,50.85,9.0,84.37,82.1135,B,12.5,No,Yes,None,Medium,6
S2082,John,Brown,student1082@univ.edu,Male,25,Physics,93.81,96.95,67.9,66.37,69.74,94.9,89.02,76.9245,B,10.3,Yes,No,None,Low,10
S2083,David,Taylor,student1083@univ.edu,Female,20,Business,94.19,96.95,87.42,93.68,89.49,85.7,62.67,86.863,A,32.7,Yes,No,None,Medium,1
S2084,Sara,Johnson,student1084@univ.edu,Female,20,Business,55.42,96.62,82.24,72.22,91.9,83.2,64.86,82.455,B,30.6,No,No,Master's,High,7
S2085,Hassan,Taylor,student1085@univ.edu,Male,23,CS,71.42,88.91,51.63,85.01,73.88,86.4,76.67,71.1865,C,14.5,Yes,No,High School,Low,8
S2086,Lucas,Brown,student1086@univ.edu,Male,25,Engineering,73.24,81.08,70.62,81.8,61.62,8.0,72.22,73.279,C,30.1,No,No,Master's,High,1
S2087,Ali,Jones,student1087@univ.edu,Female,23,Engineering,98.88,90.67,66.64,55.86,79.99,15.1,85.29,74.629,C,11.4,Yes,No,Bachelor's,Low,10
S2088,Emma,Ahmed,student1088@univ.edu,Male,22,Data Science,83.9,76.03,65.43,81.13,63.19,13.4,75.22,71.0375,C,11.0,No,No,PhD,High,4
S2089,Hassan,Wilson,student1089@univ.edu,Female,21,CS,70.36,48.06,72.55,77.54,62.76,11.1,55.58,64.3865,D,28.0,Yes,Yes,PhD,Medium,2
S2090,David,Williams,student1090@univ.edu,Male,23,Business,51.3,63.47,98.92,94.93,90.38,32.8,58.3,83.8575,B,14.8,Yes,Yes,Master's,High,5
S2091,Maria,Anderson,student1091@univ.edu,Male,19,Physics,78.27,98.28,88.77,94.04,57.71,83.0,95.1,87.753,A,6.9,Yes,No,PhD,High,2
S2092,Zainab,Miller,student1092@univ.edu,Male,20,Data Science,54.8,61.07,94.22,57.55,50.28,25.2,61.37,70.571,C,26.6,No,Yes,Master's,Low,9
S2093,Lucas,Miller,student1093@univ.edu,Male,21,Physics,91.72,92.07,41.78,54.08,66.84,24.4,52.5,59.05,D,34.7,Yes,Yes,None,Medium,9
S2094,Hassan,Williams,student1094@univ.edu,Male,18,Data Science,87.63,45.59,48.42,64.73,74.55,67.6,86.57,59.9425,D,22.0,Yes,Yes,Bachelor's,Medium,10
S2095,Fatima,Taylor,student1095@univ.edu,Female,22,Mathematics,73.03,60.05,45.09,99.33,85.25,9.7,84.2,68.1085,C,12.9,Yes,No,None,High,5
S2096,David,Wilson,student1096@univ.edu,Male,25,Physics,71.46,61.06,55.79,51.08,89.06,36.0,80.0,64.7595,D,16.2,Yes,No,PhD,High,5
S2097,Ahmed,Smith,student1097@univ.edu,Male,21,CS,94.87,43.1,66.51,83.64,83.18,29.5,75.11,68.188,C,24.5,No,Yes,Bachelor's,Low,4
S2098,Emma,Anderson,student1098@univ.edu,Male,23,Physics,64.42,47.15,78.52,80.43,81.33,84.7,98.48,75.948,B,26.0,Yes,Yes,High School,Low,1
S2099,Ahmed,Khan,student1099@univ.edu,Female,20,Physics,62.45,51.59,70.05,82.33,83.29,51.5,55.99,68.077,C,31.6,Yes,Yes,Master's,Medium,10
S2100,Emma,Davis,student1100@univ.edu,Female,20,Data Science,96.96,90.27,94.19,60.91,63.58,64.6,75.51,81.0205,B,32.3,Yes,Yes,Bachelor's,Medium,3
S2101,Hassan,Brown,student1101@univ.edu,Female,20,Business,90.46,43.8,96.39,61.34,69.12,12.9,78.2,73.7955,C,30.8,Yes,Yes,Master's,Low,4
S2102,Fatima,Taylor,student1102@univ.edu,Female,21,Mathematics,91.03,57.92,49.81,71.53,80.82,92.9,51.12,59.538,D,24.5,No,Yes,Bachelor's,Low,7
S2103,Ali,Ahmed,student1103@univ.edu,Female,20,Physics,59.76,40.61,91.17,54.79,53.28,32.2,70.6,66.832,C,18.5,Yes,No,PhD,High,7
S2104,Zainab,Ahmed,student1104@univ.edu,Male,23,Business,57.16,81.74,68.9,53.73,64.77,70.7,89.14,71.609,C,25.4,No,Yes,None,High,7
S2105,Maria,Johnson,student1105@univ.edu,Male,25,Engineering,51.3,77.22,67.2,54.42,70.32,95.5,73.55,68.7075,C,25.0,No,Yes,PhD,Low,7
S2106,Lucas,Jones,student1106@univ.edu,Male,21,Mathematics,61.85,78.7,87.1,78.65,76.67,50.9,93.76,83.587,B,11.5,No,No,High School,Low,4
S2107,Sara,Ahmed,student1107@univ.edu,Female,20,Mathematics,88.71,62.46,45.59,69.89,74.32,50.8,82.24,62.416,D,20.2,Yes,No,PhD,Low,9
S2108,Ahmed,Miller,student1108@univ.edu,Female,18,Data Science,62.0,52.5,92.95,64.68,85.91,11.7,88.3,78.866,B,11.2,No,Yes,Bachelor's,High,4
S2109,Ahmed,Taylor,student1109@univ.edu,Male,18,Physics,86.46,83.22,80.25,65.79,73.67,39.0,90.22,79.1835,B,32.0,Yes,Yes,High School,Medium,6
S2110,Sophia,Jones,student1110@univ.edu,Female,19,Engineering,62.6,88.67,92.52,60.36,95.21,85.2,84.48,86.1235,A,14.7,No,Yes,Bachelor's,Low,1
S2111,Emma,Brown,student1111@univ.edu,Female,20,Data Science,69.76,48.32,99.67,70.58,69.02,13.5,87.47,78.609,B,29.2,Yes,Yes,None,High,1
S2112,Liam,Miller,student1112@univ.edu,Female,20,CS,99.16,69.21,71.08,60.15,76.27,91.8,84.77,71.8985,C,16.3,Yes,Yes,Master's,Medium,6
S2113,Ali,Miller,student1113@univ.edu,Male,21,Business,62.24,54.92,45.6,84.9,50.16,66.7,77.52,58.831,D,27.9,Yes,Yes,None,Low,1
S2114,Lucas,Smith,student1114@univ.edu,Male,21,Business,68.82,50.09,49.99,56.2,65.52,42.1,78.33,57.522,D,11.6,No,Yes,None,Medium,1
S2115,Emma,Khan,student1115@univ.edu,Female,24,Data Science,65.05,84.06,59.42,97.41,93.33,54.6,59.49,75.1435,B,27.9,Yes,No,None,High,6
S2116,Sophia,Taylor,student1116@univ.edu,Female,25,Business,55.48,72.29,46.21,54.49,66.68,15.0,91.37,62.5125,D,10.4,No,Yes,Bachelor's,High,8
S2117,Omar,Wilson,student1117@univ.edu,Female,20,Physics,74.49,52.97,88.92,97.17,62.66,21.7,65.61,75.532,B,19.7,Yes,No,Master's,Low,9
S2118,Emma,Williams,student1118@univ.edu,Female,19,Business,68.93,58.6,57.81,91.66,77.18,28.6,76.79,68.798,C,8.4,Yes,Yes,Bachelor's,Medium,6
S2119,Sara,Williams,student1119@univ.edu,Male,25,Physics,84.74,98.0,98.55,84.04,53.94,38.5,62.48,84.1615,B,20.8,Yes,Yes,High School,Medium,1
S2120,Lucas,Davis,student1120@univ.edu,Female,20,CS,90.88,90.92,82.16,95.62,76.58,91.6,84.79,85.4885,A,29.6,No,Yes,Bachelor's,Medium,7
S2121,Hassan,Johnson,student1121@univ.edu,Male,25,Engineering,77.21,92.8,50.41,56.96,65.18,36.8,98.76,69.3385,C,27.7,No,No,None,Medium,2
S2122,Ali,Jones,student1122@univ.edu,Male,23,Mathematics,51.61,67.6,68.56,58.82,69.16,52.4,90.1,70.228,C,6.5,Yes,No,PhD,High,7
S2123,Sophia,Taylor,student1123@univ.edu,Male,21,Data Science,80.95,77.43,68.01,62.61,89.57,16.2,80.95,74.259,C,19.8,Yes,No,PhD,Medium,10
S2124,Omar,Ahmed,student1124@univ.edu,Female,20,Data Science,52.77,62.61,69.55,62.24,83.1,73.6,78.38,70.4225,C,30.6,Yes,No,Bachelor's,Low,10
S2125,Zainab,Anderson,student1125@univ.edu,Male,25,Physics,80.82,44.66,72.14,65.54,72.31,56.0,74.49,66.032,C,24.5,Yes,Yes,None,High,4
S2126,John,Johnson,student1126@univ.edu,Male,21,CS,84.25,64.06,41.87,78.78,78.88,44.0,60.25,60.153,D,6.8,Yes,Yes,None,Low,1
S2127,Sophia,Smith,student1127@univ.edu,Female,20,CS,59.89,75.64,81.18,51.41,88.34,94.7,67.4,74.6135,C,14.8,Yes,No,PhD,Medium,9
S2128,John,Ahmed,student1128@univ.edu,Female,22,Mathematics,90.97,57.23,69.23,69.11,87.29,89.1,70.32,69.6845,C,21.7,No,Yes,Master's,Medium,1
S2129,Lucas,Miller,student1129@univ.edu,Female,21,Engineering,95.55,90.88,87.46,62.32,59.27,66.0,97.23,81.61,B,10.2,Yes,Yes,Master's,High,7
S2130,Ahmed,Wilson,student1130@univ.edu,Male,25,Data Science,90.65,49.07,88.92,80.33,65.05,92.2,71.28,73.435,C,25.5,No,No,None,Medium,6
S2131,Sophia,Taylor,student1131@univ.edu,Female,19,Physics,65.26,62.03,53.83,99.26,67.41,56.5,79.31,68.1435,C,24.0,No,No,High School,Low,7
S2132,Zainab,Khan,student1132@univ.edu,Male,22,CS,79.33,47.49,42.91,75.88,59.38,82.7,96.12,59.2235,D,11.1,Yes,Yes,High School,High,10
S2133,Maria,Johnson,student1133@univ.edu,Male,23,Data Science,95.74,64.29,82.19,71.28,50.61,40.9,75.92,71.296,C,21.5,Yes,Yes,High School,Medium,1
S2134,John,Johnson,student1134@univ.edu,Female,20,Physics,66.03,42.38,98.67,68.41,58.7,8.7,62.57,71.4625,C,29.4,No,No,High School,Low,1
S2135,Sara,Wilson,student1135@univ.edu,Male,24,Business,91.0,56.35,66.8,89.25,90.41,99.4,69.05,71.9565,C,16.2,No,Yes,High School,Medium,6
S2136,Maria,Ahmed,student1136@univ.edu,Male,23,Data Science,50.47,64.04,55.58,53.6,77.3,16.6,68.78,62.213,D,12.4,No,Yes,PhD,Medium,8
S2137,David,Davis,student1137@univ.edu,Male,21,Engineering,50.18,68.69,49.4,97.99,67.08,25.2,85.74,68.6495,C,26.0,Yes,No,None,Medium,3
S2138,David,Jones,student1138@univ.edu,Male,22,Physics,87.99,72.62,57.25,70.9,80.42,16.3,64.81,66.981,C,7.1,Yes,Yes,Bachelor's,Medium,10
S2139,Omar,Ahmed,student1139@univ.edu,Female,23,Engineering,88.07,56.5,59.68,65.69,86.99,33.7,86.51,68.0665,C,30.0,No,No,PhD,Low,2
S2140,Ali,Jones,student1140@univ.edu,Male,19,Data Science,89.45,71.38,65.43,98.7,67.72,28.9,94.46,76.3085,B,33.3,No,Yes,PhD,High,4
S2141,Ahmed,Johnson,student1141@univ.edu,Female,24,Business,96.5,70.54,79.32,96.79,73.3,60.1,66.8,77.4035,B,33.9,Yes,Yes,None,Low,8
S2142,Lucas,Brown,student1142@univ.edu,Male,21,Engineering,55.9,58.97,56.39,82.1,53.21,99.6,56.77,60.3425,D,18.0,No,Yes,Master's,Low,9
S2143,Sophia,Johnson,student1143@univ.edu,Male,22,CS,61.6,89.81,43.06,50.93,79.85,5.3,81.93,64.9395,D,23.7,Yes,Yes,PhD,High,6
S2144,Liam,Johnson,student1144@univ.edu,Female,23,Physics,95.19,72.74,62.4,87.43,67.82,77.8,68.04,69.8815,C,30.7,Yes,Yes,PhD,High,7
S2145,Sara,Wilson,student1145@univ.edu,Male,22,Data Science,58.86,59.94,91.34,66.78,71.68,12.8,76.7,76.231,B,11.7,No,Yes,Bachelor's,Medium,1
S2146,John,Miller,student1146@univ.edu,Male,22,Business,84.11,96.84,69.9,69.41,71.13,2.0,81.71,77.1705,B,5.8,Yes,Yes,High School,Medium,5
S2147,Lucas,Wilson,student1147@univ.edu,Male,23,CS,76.52,90.71,97.89,57.94,81.62,63.9,70.39,83.896,B,16.5,Yes,Yes,PhD,Low,6
S2148,Maria,Taylor,student1148@univ.edu,Male,18,Data Science,54.16,98.96,70.22,76.17,78.62,87.3,96.23,82.022,B,31.5,No,Yes,High School,Medium,10
S2149,Fatima,Johnson,student1149@univ.edu,Male,20,Business,64.26,81.53,56.55,87.23,71.11,17.6,69.98,70.3465,C,20.2,Yes,Yes,None,High,6
S2150,David,Jones,student1150@univ.edu,Male,25,CS,76.02,62.69,51.6,63.65,50.85,34.2,65.37,57.5785,D,20.9,Yes,Yes,PhD,High,6
S2151,Fatima,Anderson,student1151@univ.edu,Female,21,Engineering,92.62,56.85,81.67,96.94,81.05,16.9,94.28,80.795,B,25.7,No,No,Bachelor's,Medium,7
S2152,Zainab,Jones,student1152@univ.edu,Female,21,Data Science,85.38,79.8,72.18,59.74,93.98,90.7,56.82,72.804,C,22.2,Yes,No,Bachelor's,Low,4
S2153,Sara,Khan,student1153@univ.edu,Female,24,Data Science,81.09,98.85,76.24,53.31,88.48,27.0,56.21,76.154,B,6.6,Yes,Yes,None,Medium,5
S2154,Liam,Ahmed,student1154@univ.edu,Male,24,Engineering,74.8,77.6,85.31,82.22,99.08,44.5,96.78,87.0905,A,21.8,Yes,No,High School,High,6
S2155,Sophia,Williams,student1155@univ.edu,Male,24,Mathematics,64.93,92.9,83.55,92.47,56.95,89.5,60.45,79.303,B,24.4,No,Yes,Master's,High,9
S2156,Omar,Khan,student1156@univ.edu,Male,21,CS,55.96,59.75,42.6,97.66,61.13,55.3,57.42,59.2915,D,24.2,Yes,Yes,None,Low,4
S2157,Liam,Davis,student1157@univ.edu,Female,22,Engineering,70.45,64.42,88.15,88.36,76.96,93.3,76.76,80.0485,B,26.9,No,Yes,Master's,High,4
S2158,Sara,Smith,student1158@univ.edu,Male,24,Data Science,51.43,94.38,71.96,59.98,61.79,92.6,52.34,70.1785,C,20.6,Yes,Yes,Bachelor's,Low,7
S2159,Liam,Taylor,student1159@univ.edu,Female,23,CS,60.55,85.41,63.5,98.88,51.73,46.2,81.0,74.0485,C,32.0,No,No,Bachelor's,Low,1
S2160,Sara,Taylor,student1160@univ.edu,Male,20,CS,71.62,98.88,72.25,95.97,70.11,58.2,72.65,80.873,B,18.9,No,Yes,PhD,Medium,7
S2161,Sara,Davis,student1161@univ.edu,Male,19,Mathematics,70.93,86.49,76.75,58.16,64.38,23.0,82.02,74.8445,C,20.5,Yes,No,Bachelor's,Medium,8
S2162,Emma,Anderson,student1162@univ.edu,Male,21,Data Science,52.21,66.91,48.97,77.94,63.19,99.1,64.2,61.321,D,28.4,No,Yes,High School,Low,2
S2163,John,Smith,student1163@univ.edu,Female,23,Business,79.45,71.86,65.04,77.78,97.66,27.8,95.27,77.7425,B,30.0,Yes,Yes,Bachelor's,Medium,4
S2164,Hassan,Miller,student1164@univ.edu,Male,20,Mathematics,77.48,94.03,60.14,72.13,61.92,78.3,63.53,69.492,C,24.5,Yes,Yes,PhD,High,4
S2165,Fatima,Johnson,student1165@univ.edu,Female,20,Mathematics,53.91,73.1,61.02,99.21,56.47,31.3,81.88,71.611,C,8.8,No,Yes,None,Low,10
S2166,Hassan,Smith,student1166@univ.edu,Male,18,Business,97.16,55.32,45.48,52.98,56.27,31.3,97.25,57.957,D,15.0,Yes,Yes,PhD,Low,10
S2167,Hassan,Anderson,student1167@univ.edu,Male,25,Business,54.97,66.14,49.59,81.36,90.32,10.4,70.04,66.8425,C,5.6,No,No,None,Medium,6
S2168,Hassan,Brown,student1168@univ.edu,Female,23,Mathematics,92.74,70.98,49.71,60.27,85.74,56.0,58.07,62.2065,D,13.9,Yes,No,PhD,Low,7
S2169,David,Williams,student1169@univ.edu,Male,21,CS,50.02,45.8,62.39,76.37,56.47,24.5,53.42,58.9355,D,22.1,No,No,Bachelor's,Low,7
S2170,Emma,Smith,student1170@univ.edu,Male,24,Engineering,94.11,84.63,93.67,88.99,60.99,14.8,98.15,86.93,A,29.2,No,No,Master's,Low,4
S2171,Sophia,Smith,student1171@univ.edu,Male,22,Engineering,50.99,46.56,52.36,62.34,87.37,22.7,88.19,63.323,D,22.6,Yes,No,High School,Medium,3
S2172,Emma,Williams,student1172@univ.edu,Male,24,Mathematics,87.89,64.3,64.97,69.67,63.73,25.1,95.95,70.002,C,6.2,Yes,No,Master's,Low,4
S2173,Ahmed,Johnson,student1173@univ.edu,Female,20,CS,68.08,88.28,58.7,97.54,99.08,50.4,84.94,80.435,B,12.8,Yes,Yes,High School,Low,9
S2174,Ahmed,Smith,student1174@univ.edu,Female,20,Business,86.91,68.05,87.24,88.07,77.03,38.6,67.12,78.977,B,22.3,Yes,No,Bachelor's,Low,10
S2175,David,Williams,student1175@univ.edu,Male,19,Physics,70.09,90.52,43.01,78.64,59.6,7.5,56.15,62.316,D,26.3,No,Yes,PhD,Medium,7
S2176,Liam,Williams,student1176@univ.edu,Male,24,Mathematics,53.55,60.51,51.79,61.1,92.94,53.6,96.47,67.805,C,31.0,Yes,No,PhD,Low,3
S2177,John,Williams,student1177@univ.edu,Female,25,Data Science,88.38,97.46,52.64,71.27,65.97,78.8,74.48,69.674,C,34.0,No,No,None,Low,3
S2178,David,Wilson,student1178@univ.edu,Male,25,CS,53.56,52.57,99.58,88.7,64.44,57.4,69.83,78.8125,B,31.8,No,Yes,Master's,Medium,5
S2179,Sara,Anderson,student1179@univ.edu,Female,18,Data Science,96.11,42.3,74.25,91.03,66.37,97.5,78.89,69.891,C,19.0,Yes,No,High School,Low,8
S2180,Maria,Wilson,student1180@univ.edu,Male,25,Data Science,52.55,92.35,48.34,62.23,88.41,9.9,55.33,66.2845,C,27.4,Yes,Yes,PhD,Low,5
S2181,John,Brown,student1181@univ.edu,Female,20,Mathematics,73.97,85.13,56.33,83.1,58.66,82.1,65.46,67.8245,C,12.2,No,Yes,Bachelor's,Low,6
S2182,Ali,Khan,student1182@univ.edu,Female,20,CS,86.15,53.92,50.07,54.75,69.09,50.6,81.89,59.168,D,6.9,No,Yes,PhD,Low,9
S2183,Fatima,Miller,student1183@univ.edu,Female,25,Data Science,69.66,99.08,47.48,51.16,51.54,52.2,55.01,60.0905,D,6.7,Yes,No,None,Low,9
S2184,John,Wilson,student1184@univ.edu,Female,22,CS,60.86,70.14,87.83,77.43,91.33,51.9,56.76,78.5965,B,12.2,Yes,No,PhD,High,6
S2185,Sara,Wilson,student1185@univ.edu,Male,22,Engineering,87.95,97.06,69.75,61.22,67.04,32.5,75.53,74.393,C,6.1,No,Yes,Bachelor's,Low,5
S2186,Sara,Khan,student1186@univ.edu,Male,25,Physics,89.21,70.3,77.87,53.95,62.41,32.5,81.17,70.944,C,30.5,Yes,Yes,PhD,High,8
S2187,Omar,Anderson,student1187@univ.edu,Female,19,Data Science,96.13,68.31,59.88,86.49,78.99,63.2,59.35,68.3445,C,19.7,No,No,High School,High,1
S2188,Hassan,Khan,student1188@univ.edu,Female,23,Data Science,68.81,66.95,73.22,74.9,85.25,4.5,51.65,70.787,C,29.3,No,Yes,High School,High,3
S2189,David,Miller,student1189@univ.edu,Female,19,CS,75.31,60.09,55.45,89.81,90.64,58.9,97.92,73.181,C,33.2,No,Yes,PhD,High,6
S2190,Sara,Davis,student1190@univ.edu,Female,19,Physics,68.16,72.02,58.48,83.2,67.39,72.5,51.37,65.166,C,34.8,Yes,No,Bachelor's,High,8
S2191,Ahmed,Williams,student1191@univ.edu,Male,25,Engineering,62.85,67.15,79.13,86.49,90.62,35.6,50.1,75.207,B,33.1,No,No,Bachelor's,Medium,6
S2192,Hassan,Ahmed,student1192@univ.edu,Female,22,Data Science,87.55,42.2,49.02,65.37,73.24,21.7,66.17,56.314,D,26.5,Yes,No,PhD,Medium,10
S2193,Sophia,Taylor,student1193@univ.edu,Female,24,Mathematics,66.98,55.63,77.03,63.16,55.06,21.3,61.12,64.9875,D,18.3,Yes,Yes,Bachelor's,Medium,6
S2194,Maria,Miller,student1194@univ.edu,Female,24,CS,71.41,52.79,91.13,80.04,92.32,8.2,78.68,80.1095,B,22.9,No,No,High School,High,4
S2195,Fatima,Brown,student1195@univ.edu,Female,25,CS,70.18,92.05,47.23,60.0,77.38,9.0,94.71,69.754,C,29.5,No,Yes,High School,Low,7
S2196,David,Johnson,student1196@univ.edu,Female,24,Data Science,85.63,75.93,93.85,90.77,80.12,16.7,74.06,84.776,B,31.9,Yes,No,High School,Low,7
S2197,Lucas,Brown,student1197@univ.edu,Female,23,Engineering,95.89,85.82,44.77,76.15,96.87,1.9,88.67,72.087,C,33.7,Yes,Yes,None,Low,1
S2198,Ahmed,Williams,student1198@univ.edu,Female,22,Data Science,83.34,97.41,60.93,61.35,77.96,26.6,95.46,76.023,B,26.9,Yes,No,Master's,Low,3
S2199,Zainab,Miller,student1199@univ.edu,Male,25,Business,73.58,78.64,76.63,81.26,50.28,30.6,59.47,71.2,C,21.2,Yes,Yes,High School,Medium,9
S2200,Ali,Brown,student1200@univ.edu,Female,18,Data Science,88.96,98.96,73.56,97.25,93.53,99.5,74.42,85.318,A,34.1,No,No,PhD,High,6
S2201,Liam,Brown,student1201@univ.edu,Female,21,Physics,82.05,58.71,45.78,54.1,64.24,99.2,82.1,57.831,D,33.8,Yes,Yes,None,Medium,4
S2202,Sara,Khan,student1202@univ.edu,Female,21,Physics,53.03,51.18,87.93,55.47,75.09,18.7,66.59,70.584,C,19.3,Yes,Yes,PhD,Low,8
S2203,Lucas,Davis,student1203@univ.edu,Male,25,Business,54.78,64.2,98.39,92.19,60.24,21.3,86.99,83.1895,B,24.5,Yes,No,Bachelor's,High,7
S2204,Sara,Davis,student1204@univ.edu,Male,25,Physics,51.9,68.25,50.87,55.48,64.85,49.2,85.27,62.2945,D,29.3,No,No,Master's,Low,10
S2205,John,Miller,student1205@univ.edu,Male,18,Physics,72.84,93.72,93.71,51.97,84.33,14.9,71.05,82.645,B,18.0,Yes,Yes,None,Medium,6
S2206,Ahmed,Williams,student1206@univ.edu,Female,24,Mathematics,91.29,73.6,73.41,67.4,71.48,50.4,54.4,69.4055,C,29.9,Yes,No,Bachelor's,Medium,4
S2207,John,Wilson,student1207@univ.edu,Female,21,CS,65.65,57.53,96.16,73.34,81.36,39.9,50.58,75.954,B,8.3,Yes,Yes,Bachelor's,Medium,4
S2208,Omar,Jones,student1208@univ.edu,Female,23,Physics,69.21,84.56,50.57,78.47,91.18,32.5,68.47,70.3295,C,19.4,Yes,Yes,High School,Low,8
S2209,John,Smith,student1209@univ.edu,Male,25,CS,95.47,70.35,87.52,75.37,67.04,82.3,54.1,74.1785,C,19.5,Yes,Yes,PhD,High,3
S2210,Omar,Taylor,student1210@univ.edu,Female,22,Engineering,91.85,49.73,43.59,95.66,78.42,82.8,89.08,64.6765,D,25.5,No,Yes,Bachelor's,High,9
S2211,Ali,Smith,student1211@univ.edu,Male,21,Data Science,83.25,74.61,92.99,88.43,88.88,98.8,66.72,84.073,B,8.5,Yes,No,Bachelor's,Medium,8
S2212,Omar,Anderson,student1212@univ.edu,Male,23,Mathematics,63.34,94.68,80.45,99.19,85.76,22.3,83.3,87.331,A,8.1,No,Yes,Bachelor's,High,4
S2213,Lucas,Ahmed,student1213@univ.edu,Male,22,Business,55.85,90.56,62.22,73.82,76.99,88.8,67.32,72.6085,C,32.0,No,No,Master's,Low,3
S2214,Hassan,Davis,student1214@univ.edu,Male,25,Engineering,50.8,75.21,51.43,54.22,69.17,53.8,89.8,65.021,C,14.1,Yes,Yes,None,High,4
S2215,Sara,Miller,student1215@univ.edu,Male,23,Mathematics,55.35,62.62,88.99,97.78,70.38,59.1,94.42,83.0575,B,14.8,Yes,Yes,High School,Low,2
S2216,Liam,Smith,student1216@univ.edu,Female,18,Mathematics,64.63,45.22,76.19,50.21,71.66,89.6,91.88,67.773,C,28.3,No,Yes,None,Medium,6
S2217,Hassan,Williams,student1217@univ.edu,Female,25,Business,77.59,68.18,61.62,88.8,67.44,94.3,74.22,69.772,C,17.4,No,No,Bachelor's,Medium,3
S2218,Fatima,Taylor,student1218@univ.edu,Male,19,Business,53.2,85.12,66.63,51.56,84.95,72.7,54.2,68.951,C,30.0,No,No,Master's,Medium,3
S2219,John,Smith,student1219@univ.edu,Female,18,CS,56.81,61.62,89.59,88.06,56.27,34.8,68.59,75.6185,B,17.0,No,Yes,Bachelor's,High,1
S2220,Zainab,Taylor,student1220@univ.edu,Female,21,Data Science,59.05,54.13,60.34,96.9,98.37,49.0,71.22,71.9185,C,27.8,No,Yes,PhD,Low,8
S2221,Fatima,Johnson,student1221@univ.edu,Male,22,Engineering,81.6,95.88,45.38,69.46,88.95,61.5,98.01,73.522,C,20.8,Yes,Yes,None,Medium,8
S2222,Ahmed,Williams,student1222@univ.edu,Male,23,Data Science,80.79,89.29,94.68,62.05,64.91,82.9,78.27,81.7805,B,33.1,Yes,Yes,High School,Low,9
S2223,Omar,Ahmed,student1223@univ.edu,Female,21,Engineering,77.54,78.3,63.24,61.31,52.13,65.8,82.04,67.116,C,14.8,Yes,Yes,Master's,Medium,5
S2224,Sara,Jones,student1224@univ.edu,Female,21,Mathematics,62.53,48.21,60.9,74.59,85.57,36.5,89.1,68.346,C,15.9,No,No,None,Low,4
S2225,Maria,Khan,student1225@univ.edu,Female,25,Physics,68.56,48.69,52.26,58.54,86.72,41.8,78.41,61.5795,D,34.1,Yes,Yes,Bachelor's,Medium,9
S2226,David,Brown,student1226@univ.edu,Female,19,Physics,54.83,46.19,93.85,83.65,98.18,5.0,79.92,81.348,B,27.1,Yes,No,High School,Low,3
S2227,Lucas,Taylor,student1227@univ.edu,Male,24,Business,61.32,76.98,53.05,68.42,62.69,92.4,62.27,62.9705,D,28.2,No,No,Master's,Low,4
S2228,Liam,Ahmed,student1228@univ.edu,Female,21,Business,94.89,46.93,78.2,66.16,54.14,8.8,52.94,62.742,D,13.9,Yes,Yes,Bachelor's,Low,8
S2229,Emma,Williams,student1229@univ.edu,Male,19,Mathematics,98.98,90.56,92.85,73.06,95.76,58.0,86.07,88.843,A,21.0,No,No,Bachelor's,High,2
S2230,Lucas,Taylor,student1230@univ.edu,Male,22,Mathematics,82.38,99.58,42.09,77.13,62.93,87.2,92.43,69.521,C,14.4,No,Yes,None,Medium,3
S2231,Ali,Taylor,student1231@univ.edu,Female,22,Engineering,95.84,61.98,89.73,57.1,86.08,42.1,70.6,75.8685,B,12.8,No,Yes,Bachelor's,Low,3
S2232,Maria,Wilson,student1232@univ.edu,Female,23,Mathematics,82.14,67.22,64.64,85.39,53.03,80.0,77.45,68.4485,C,21.1,Yes,No,Bachelor's,High,8
S2233,Zainab,Wilson,student1233@univ.edu,Female,24,Engineering,51.66,82.7,79.48,94.15,88.03,80.4,65.36,81.489,B,34.6,No,No,Master's,High,2
